"Begin Time - ss.msec","End Time - ss.msec","Duration - ss.msec","vcm@CHI","xds@FA1","FA1","mwu@CHI","File"
17923.078,17923.792,0.714,"N",,,,"643.eaf"
17941.14,17943.262,2.122,,"B","a bistuk la' k'ojben chikini.",,"643.eaf"
20406.03,20408.816,2.786,,"A","bin i ma ya asuj abai slok'esel i me stsa' ch'e?",,"643.eaf"
20410.874,20412.835,1.961,,"U","xxx.",,"643.eaf"
20473.68,20473.824,0.144,"N",,,,"643.eaf"
20481.612,20481.724,0.112,"N",,,,"643.eaf"
20509.974,20510.362,0.388,,"C","<Clau> [: Claudia].",,"643.eaf"
20511.412,20513.742,2.33,,"C","majtek' lekil aye yakalat smaklael i.",,"643.eaf"
20518.422,20520.287,1.865,,"C","bistuk ek i kojkoltsa' akuchoji?",,"643.eaf"
20530.468,20532.252,1.784,,"B","jolobenix moel <stsek ek i> [=! laughs].",,"643.eaf"
20533.752,20533.974,0.222,,"B","&=laughs.",,"643.eaf"
20596.77,20597.326,0.556,,"T","bebebe.",,"643.eaf"
20598.741,20600.65,1.909,,"U","xxx.",,"643.eaf"
20605.43,20606.502,1.072,,"B","ya yak'i ja'ali.",,"643.eaf"
20629.348,20629.818,0.47,"N",,,,"643.eaf"
20648.0,20648.686,0.686,,"C","bil?",,"643.eaf"
20649.625,20651.616,1.991,,"C","ma xabut' jich i mene la' li'i.",,"643.eaf"
20654.864,20654.922,0.058,"N",,,,"643.eaf"
20654.922,20655.449,0.527,"N","C","mame xamuk ta jmel  ime ala k'oxe ya xchik'in?",,"643.eaf"
20655.449,20657.446,1.997,,"C","mame xamuk ta jmel  ime ala k'oxe ya xchik'in?",,"643.eaf"
20657.446,20657.724,0.278,"N","C","mame xamuk ta jmel  ime ala k'oxe ya xchik'in?",,"643.eaf"
20657.724,20658.198,0.474,,"C","mame xamuk ta jmel  ime ala k'oxe ya xchik'in?",,"643.eaf"
21300.418,21301.908,1.49,,"U","xxx.",,"643.eaf"
21328.41,21329.806,1.396,,"C","mame' pixbe sni'me alale.",,"643.eaf"
21341.588,21341.785,0.197,,"C","jmm.",,"643.eaf"
21342.752,21344.446,1.694,,"C","tejiluk a teme ma xlaje.",,"643.eaf"
21362.255,21362.653,0.398,,"C","jmm.",,"643.eaf"
21368.036,21371.07,3.034,,"C","ja'at la'me la kay ta alel jo'tik mala wut i?",,"643.eaf"
21373.622,21373.896,0.274,,"C","jae?",,"643.eaf"
21374.976,21375.444,0.468,,"C","jmm.",,"643.eaf"
21383.386,21385.158,1.772,,"C","pero@s:spa ja'me a walojabae'i mala wut.",,"643.eaf"
21388.792,21388.972,0.18,,"C","joo.",,"643.eaf"
21393.968,21394.572,0.604,,"C","jmm.",,"643.eaf"
21398.312,21398.536,0.224,,"C","jmm.",,"643.eaf"
21401.732,21401.978,0.246,,"C","jmm.",,"643.eaf"
21405.912,21406.772,0.86,,"C","bak'anaixtala i.",,"643.eaf"
21409.224,21409.498,0.274,,"C","jmm.",,"643.eaf"
21420.242,21422.83,2.588,,"C","mailia i bato tajinan i ya jpaytik i.",,"643.eaf"
21433.434,21433.904,0.47,,"C","jmm.",,"643.eaf"
21448.208,21448.566,0.358,,"C","binti i?",,"643.eaf"
21450.363,21450.804,0.441,,"C","banti?",,"643.eaf"
21466.325,21466.986,0.661,,"C","bixi ch'i?",,"643.eaf"
21481.9,21482.204,0.304,,"C","jae?",,"643.eaf"
23508.0,23508.3,0.3,"N",,,,"643.eaf"
23517.85,23519.02,1.17,,"U","xxx.",,"643.eaf"
23522.944,23523.092,0.148,"N",,,,"643.eaf"
23527.628,23528.066,0.438,"N",,,,"643.eaf"
23543.446,23543.994,0.548,"N",,,,"643.eaf"
23545.778,23546.38,0.602,"N",,,,"643.eaf"
23547.15,23547.606,0.456,"N",,,,"643.eaf"
23550.37,23550.618,0.248,"N",,,,"643.eaf"
23556.212,23556.476,0.264,"N",,,,"643.eaf"
23557.222,23557.352,0.13,"N",,,,"643.eaf"
23558.076,23558.476,0.4,"N",,,,"643.eaf"
23559.39,23559.492,0.102,"N",,,,"643.eaf"
23560.238,23560.64,0.402,"N",,,,"643.eaf"
23566.264,23566.42,0.156,"N",,,,"643.eaf"
26150.37,26150.804,0.434,"N",,,,"643.eaf"
26151.07,26152.79,1.72,,"C","ma jna'tik bi spasik xan ima.",,"643.eaf"
26153.292,26154.328,1.036,,"C","a jm mame'ba te ta basura@s:spa ya x'en imene.",,"643.eaf"
26154.328,26154.474,0.146,"N","C","a jm mame'ba te ta basura@s:spa ya x'en imene.",,"643.eaf"
26154.474,26155.384,0.91,,"C","a jm mame'ba te ta basura@s:spa ya x'en imene.",,"643.eaf"
26157.05,26157.55,0.5,,"C","jm.",,"643.eaf"
26163.59,26164.44,0.85,,"C","jtebtonax.",,"643.eaf"
26167.18,26167.686,0.506,,"C","jm.",,"643.eaf"
26175.792,26176.866,1.074,"N",,,,"643.eaf"
26179.18,26179.666,0.486,,"C","jm.",,"643.eaf"
26181.452,26181.576,0.124,"N","C","ya xlok' xan jk'optik teek'aima.",,"643.eaf"
26181.576,26183.026,1.45,,"C","ya xlok' xan jk'optik teek'aima.",,"643.eaf"
26184.238,26184.32,0.082,"N",,,,"643.eaf"
26184.46,26185.644,1.184,,"C","maili ta xxx.",,"643.eaf"
26186.81,26187.708,0.898,,"C","ba' bajt i Vire.",,"643.eaf"
26188.704,26188.9,0.196,"N",,,,"643.eaf"
26193.126,26193.892,0.766,,"C","jm.",,"643.eaf"
26194.46,26195.638,1.178,,"C","ts'isbil yilel.",,"643.eaf"
26196.73,26198.866,2.136,,"C","ts'isbil seguro@s:spa ime ala ch'in.",,"643.eaf"
26200.31,26204.042,3.732,,"C","<pe> [: pero] ya xben ime k'uilalema xa'na' mach'a ya slapixan pajele'k'ai.",,"643.eaf"
26204.512,26204.918,0.406,"N",,,,"643.eaf"
26205.75,26206.36,0.61,"N",,,,"643.eaf"
26207.276,26207.55,0.274,"N",,,,"643.eaf"
26207.55,26207.632,0.082,"N","C","joo.",,"643.eaf"
26207.632,26208.092,0.46,,"C","joo.",,"643.eaf"
26208.56,26209.074,0.514,"N",,,,"643.eaf"
26209.74,26210.486,0.746,"N",,,,"643.eaf"
26538.61,26539.778,1.168,"N",,,,"643.eaf"
26576.762,26577.238,0.476,"N",,,,"643.eaf"
26598.384,26598.932,0.548,"N",,,,"643.eaf"
26612.082,26612.474,0.392,"N",,,,"643.eaf"
26613.124,26614.128,1.004,"N",,,,"643.eaf"
26623.332,26623.6,0.268,"N",,,,"643.eaf"
26630.404,26630.833,0.429,"N",,,,"643.eaf"
26658.648,26659.192,0.544,,"C","Lup!",,"643.eaf"
26660.204,26660.901,0.697,,"C","Lupe xi.",,"643.eaf"
26660.986,26661.69,0.704,,"C","tup'a te ye.",,"643.eaf"
26663.511,26664.836,1.325,,"C","xxx.",,"643.eaf"
26674.867,26675.551,0.684,,"U","Lup.",,"643.eaf"
26677.224,26677.562,0.338,,"C","la'!",,"643.eaf"
26678.425,26680.474,2.049,,"C","bistuk ya pikan me k'u'ilal asule@s:spa?",,"643.eaf"
26680.474,26683.338,2.864,,"C","yu'un ay sak'bil ya awili ay stao stsa'il yit alali?",,"643.eaf"
26684.386,26686.836,2.45,,"C","cochina@s:spa me'el ba me kuxu poka ak'abi.",,"643.eaf"
26714.523,26715.556,1.033,"N",,,,"643.eaf"
26736.922,26737.284,0.362,"N",,,,"643.eaf"
26738.23,26738.946,0.716,,"U","xxx.",,"643.eaf"
26741.016,26741.172,0.156,"N",,,,"643.eaf"
26743.328,26743.506,0.178,"N",,,,"643.eaf"
26760.514,26760.85,0.336,"N",,,,"643.eaf"
26762.036,26762.202,0.166,"N",,,,"643.eaf"
26771.214,26771.41,0.196,"N",,,,"643.eaf"
26781.126,26781.286,0.16,"N",,,,"643.eaf"
26884.952,26886.14,1.188,"N",,,,"643.eaf"
26888.522,26890.258,1.736,"N",,,,"643.eaf"
26898.75,26900.57,1.82,,"C","mailia mailia lok'otikbel.",,"643.eaf"
26906.98,26907.236,0.256,,"C","mm.",,"643.eaf"
26908.41,26908.9,0.49,,"U","xxx.",,"643.eaf"
26909.04,26909.488,0.448,,"C","jm.",,"643.eaf"
26910.342,26912.104,1.762,,"C","mm ijk'a ach'.",,"643.eaf"
26913.188,26914.27,1.082,,"C","ay ay tsakbenini.",,"643.eaf"
26914.27,26914.732,0.462,,"C","tsakbenini.",,"643.eaf"
26917.95,26918.75,0.8,,"U","xxx.",,"643.eaf"
26919.9,26921.346,1.446,,"C","jich xwalk'ojatbel ini yu' max-.",,"643.eaf"
26924.06,26924.48,0.42,,"C","ch'enan.",,"643.eaf"
26925.206,26927.68,2.474,,"C","yu'ma xlok'bel te ai bi yawaltikla i k'eja'bai.",,"643.eaf"
28252.772,28253.486,0.714,,"C","&=laughs.",,"643.eaf"
28254.346,28254.82,0.474,,"C","bixi i?",,"643.eaf"
28256.14,28256.36,0.22,,"B","jmm.",,"643.eaf"
28259.42,28259.582,0.162,,"B","jmm.",,"643.eaf"
28266.544,28266.744,0.2,,"C","joo.",,"643.eaf"
28276.692,28276.894,0.202,,"C","jmm.",,"643.eaf"
28282.97,28286.267,3.297,,"B","baxebil yu' nix ja'a i baelix niwan betik te ay.",,"643.eaf"
28292.366,28292.622,0.256,,"B","jmm.",,"643.eaf"
28295.27,28297.12,1.85,,"B","banti i bantinixe k'a'i?",,"643.eaf"
28300.536,28301.004,0.468,,"B","aa.",,"643.eaf"
28302.185,28303.586,1.401,,"B","jmel ju'ukma ja'.",,"643.eaf"
28306.116,28306.176,0.06,,"B","&=sucksteeth.",,"643.eaf"
28307.975,28308.338,0.363,,"B","&=sucksin.",,"643.eaf"
28308.896,28310.002,1.106,,"B","ya le yachala.",,"643.eaf"
28312.424,28312.796,0.372,,"B","mm.",,"643.eaf"
28313.799,28313.984,0.185,,"B","jmm.",,"643.eaf"
28315.783,28318.612,2.829,,"B","las@s:spa doce@s:spa ima ma ba las@s:spa once@s:spa.",,"643.eaf"
28320.402,28321.536,1.134,,"B","ya jk'an ek kala kerem.",,"643.eaf"
28328.228,28328.666,0.438,,"A","bit'il a?",,"643.eaf"
28330.216,28330.994,0.778,,"C","ch'enanix a.",,"643.eaf"
28333.736,28334.228,0.492,,"A","bit'il a?",,"643.eaf"
28337.202,28337.944,0.742,,"A","&=laughs.",,"643.eaf"
28342.556,28343.49,0.934,,"A","bit'il a?",,"643.eaf"
28344.85,28346.434,1.584,,"A","manixa' och i swokolike.",,"643.eaf"
28354.196,28355.742,1.546,,"A","banti xba yak'ik i?",,"643.eaf"
28361.09,28362.008,0.918,,"A","aa.",,"643.eaf"
28362.833,28363.43,0.597,,"A","yu'nix-.",,"643.eaf"
28365.361,28365.518,0.157,,"A","&=sucksteeth.",,"643.eaf"
28367.424,28368.814,1.39,,"A","jats'i te yak ch'e.",,"643.eaf"
28372.008,28374.94,2.932,,"B","polaikta jwe'tikek'ai ala ba- ala pats'e.",,"643.eaf"
28381.281,28381.761,0.48,,"C","bay i?",,"643.eaf"
28383.026,28384.19,1.164,,"C","albea.",,"643.eaf"
28384.816,28387.752,2.936,,"C","antawilan ba albea ayme atunei@s:spa.",,"643.eaf"
28388.518,28389.796,1.278,,"C","ay ta skajpejal.",,"643.eaf"
28392.087,28394.832,2.745,,"C","jats'i li nax ta templo@s:spa ch'i.",,"643.eaf"
28396.592,28398.016,1.424,,"C","ma ba wil xmo ya'tik.",,"643.eaf"
28399.2,28400.742,1.542,,"C","ayuk ba ya lobexani a me june.",,"643.eaf"
28401.132,28403.198,2.066,,"C","ba albe Mika ja' ya yilik xmo.",,"643.eaf"
28409.268,28412.3,3.032,,"C","yu'ma wili i xbajt i we'anto'bel we'anto'bel.",,"643.eaf"
28416.704,28417.272,0.568,,"A","bit'il a?",,"643.eaf"
28418.524,28419.438,0.914,,"A","talikmeti'ine.",,"643.eaf"
28424.628,28424.88,0.252,,"A","jmm.",,"643.eaf"
28427.056,28427.326,0.27,,"A","jmm.",,"643.eaf"
28428.962,28431.014,2.052,,"A","yu'nix lum to'belinibima.",,"643.eaf"
28431.756,28432.168,0.412,,"A","jmm.",,"643.eaf"
28436.212,28436.456,0.244,,"A","jae?",,"643.eaf"
28439.326,28440.578,1.252,,"A","aa ya'leyik'uba.",,"643.eaf"
28442.82,28443.208,0.388,,"A","joo.",,"643.eaf"
28448.03,28448.484,0.454,,"A","mm.",,"643.eaf"
28451.232,28453.4,2.168,,"A","mailibentokaytik xina xwana i.",,"643.eaf"
28458.098,28459.792,1.694,,"A","aa lajnix ya'yik taelteaibi.",,"643.eaf"
28460.33,28460.513,0.183,,"A","joo.",,"643.eaf"
28462.126,28462.476,0.35,,"A","jmm.",,"643.eaf"
28465.984,28466.264,0.28,,"A","jmm.",,"643.eaf"
28467.984,28469.832,1.848,,"B","mailibento kaytik xata i.",,"643.eaf"
28470.54,28472.208,1.668,,"B","ja' mas@s:spa sjelawel la bajtixae.",,"643.eaf"
28476.248,28478.568,2.32,,"A","pero yu' socioil@s:spa ch'ab?",,"643.eaf"
28479.258,28479.564,0.306,,"A","jmm.",,"643.eaf"
28490.42,28490.476,0.056,,"T","&=kisses.",,"643.eaf"
28491.684,28492.181,0.497,,"T","x x.",,"643.eaf"
28492.802,28494.152,1.35,,"C","maxa' tijix a x'ala way.",,"643.eaf"
28496.19,28496.598,0.408,,"C","jmm.",,"643.eaf"
28511.024,28511.88,0.856,,"C","ya' kuch alal?",,"643.eaf"
28543.056,28544.596,1.54,,"C","junuk caja@s:spa me leche@s:spa kerem.",,"643.eaf"
28545.784,28548.251,2.467,,"C","ay tea i jichuke yanchuk maxkil jayeb cajaima@s:spa.",,"643.eaf"
29940.0,29940.16,0.16,,"A","mm xixane' i kala Xpet <ijk'a ayme yalei xi ijk'a bajt la o'unel a> [=! laughs].",,"643.eaf"
29940.16,29940.25,0.09,"N","A","mm xixane' i kala Xpet <ijk'a ayme yalei xi ijk'a bajt la o'unel a> [=! laughs].",,"643.eaf"
29940.25,29940.846,0.596,,"A","mm xixane' i kala Xpet <ijk'a ayme yalei xi ijk'a bajt la o'unel a> [=! laughs].",,"643.eaf"
29940.846,29941.778,0.932,"N","A","mm xixane' i kala Xpet <ijk'a ayme yalei xi ijk'a bajt la o'unel a> [=! laughs].",,"643.eaf"
29941.778,29944.092,2.314,,"A","mm xixane' i kala Xpet <ijk'a ayme yalei xi ijk'a bajt la o'unel a> [=! laughs].",,"643.eaf"
29944.092,29944.576,0.484,"N","A","mm xixane' i kala Xpet <ijk'a ayme yalei xi ijk'a bajt la o'unel a> [=! laughs].",,"643.eaf"
29944.576,29945.082,0.506,,"A","mm xixane' i kala Xpet <ijk'a ayme yalei xi ijk'a bajt la o'unel a> [=! laughs].",,"643.eaf"
29945.082,29945.276,0.194,"N","A","mm xixane' i kala Xpet <ijk'a ayme yalei xi ijk'a bajt la o'unel a> [=! laughs].",,"643.eaf"
29945.276,29946.078,0.802,,"A","mm xixane' i kala Xpet <ijk'a ayme yalei xi ijk'a bajt la o'unel a> [=! laughs].",,"643.eaf"
29946.078,29946.188,0.11,"N","A","mm xixane' i kala Xpet <ijk'a ayme yalei xi ijk'a bajt la o'unel a> [=! laughs].",,"643.eaf"
29946.188,29946.24,0.052,,"A","mm xixane' i kala Xpet <ijk'a ayme yalei xi ijk'a bajt la o'unel a> [=! laughs].",,"643.eaf"
29949.46,29950.486,1.026,"Y",,,,"643.eaf"
29951.024,29951.97,0.946,,"A","ja' i Petronae@s:spa.",,"643.eaf"
29952.844,29954.74,1.896,,"A","ja'me wokol la xch'un ya'way ite' Xpete.",,"643.eaf"
29954.74,29954.834,0.094,"N","A","ja'me wokol la xch'un ya'way ite' Xpete.",,"643.eaf"
29954.834,29955.38,0.546,,"A","ja'me wokol la xch'un ya'way ite' Xpete.",,"643.eaf"
29955.716,29956.736,1.02,,"A","sjelol ite' antse.",,"643.eaf"
29957.14,29957.206,0.066,"N",,,,"643.eaf"
29957.332,29957.738,0.406,,"A","bame we'an xyutiklame puersalame ya sujik ta we'el ya'way i.",,"643.eaf"
29957.738,29958.17,0.432,"Y","A","bame we'an xyutiklame puersalame ya sujik ta we'el ya'way i.",,"643.eaf"
29958.17,29958.586,0.416,,"A","bame we'an xyutiklame puersalame ya sujik ta we'el ya'way i.",,"643.eaf"
29958.586,29959.915,1.329,"N","A","bame we'an xyutiklame puersalame ya sujik ta we'el ya'way i.",,"643.eaf"
29959.915,29961.304,1.389,,"A","bame we'an xyutiklame puersalame ya sujik ta we'el ya'way i.",,"643.eaf"
29962.18,29963.59,1.41,"N",,,,"643.eaf"
29964.02,29965.196,1.176,"Y",,,,"643.eaf"
29966.8,29968.428,1.628,,"A","biya'el la'way i tsinaja' xch'ut?",,"643.eaf"
29969.642,29969.742,0.1,"N",,,,"643.eaf"
29970.818,29971.632,0.814,"Y",,,,"643.eaf"
29972.12,29973.322,1.202,"Y",,,,"643.eaf"
29973.61,29973.732,0.122,"N",,,,"643.eaf"
29974.302,29975.03,0.728,"Y",,,,"643.eaf"
29975.57,29977.078,1.508,"Y",,,,"643.eaf"
29978.804,29980.022,1.218,"Y",,,,"643.eaf"
29980.492,29981.72,1.228,"Y",,,,"643.eaf"
29982.202,29983.958,1.756,"Y",,,,"643.eaf"
29984.414,29985.798,1.384,"Y",,,,"643.eaf"
29986.32,29987.135,0.815,"Y",,,,"643.eaf"
29987.606,29989.188,1.582,"Y",,,,"643.eaf"
29990.254,29990.504,0.25,"N",,,,"643.eaf"
29991.824,29991.934,0.11,"N",,,,"643.eaf"
29995.02,29995.104,0.084,"N",,,,"643.eaf"
29995.86,29996.062,0.202,"N",,,,"643.eaf"
29996.706,29996.812,0.106,"N",,,,"643.eaf"
30522.764,30524.93,2.166,,"A","ijk'a ja' jchap ai k'ajk'i k'ajk'ixan.",,"643.eaf"
30524.93,30525.004,0.074,"N","A","ijk'a ja' jchap ai k'ajk'i k'ajk'ixan.",,"643.eaf"
30525.004,30525.368,0.364,"N",,,,"643.eaf"
30527.196,30527.332,0.136,"N",,,,"643.eaf"
30527.808,30528.462,0.654,"N",,,,"643.eaf"
30529.0,30530.488,1.488,,"A","ja'me sikike' ya la k'abi.",,"643.eaf"
30532.752,30533.376,0.624,,"A","joo.",,"643.eaf"
30536.68,30539.238,2.558,,"A","sok la tuluk stiojok la yay xixan.",,"643.eaf"
30542.428,30542.792,0.364,"N",,,,"643.eaf"
30543.348,30543.836,0.488,"N",,,,"643.eaf"
30543.948,30544.466,0.518,,"A","sni'ch'an Diego xwex.",,"643.eaf"
30544.466,30544.924,0.458,"N","A","sni'ch'an Diego xwex.",,"643.eaf"
30544.924,30545.512,0.588,,"A","sni'ch'an Diego xwex.",,"643.eaf"
30545.512,30545.614,0.102,"N","A","sni'ch'an Diego xwex.",,"643.eaf"
30545.614,30545.978,0.364,"N",,,,"643.eaf"
30546.58,30546.592,0.012,,"A","che'bix yantsini'ch'an teb ma steklejuk ek?",,"643.eaf"
30546.592,30547.016,0.424,"N","A","che'bix yantsini'ch'an teb ma steklejuk ek?",,"643.eaf"
30547.016,30547.698,0.682,,"A","che'bix yantsini'ch'an teb ma steklejuk ek?",,"643.eaf"
30547.698,30548.048,0.35,"N","A","che'bix yantsini'ch'an teb ma steklejuk ek?",,"643.eaf"
30548.048,30548.602,0.554,,"A","che'bix yantsini'ch'an teb ma steklejuk ek?",,"643.eaf"
30548.602,30549.014,0.412,"N","A","che'bix yantsini'ch'an teb ma steklejuk ek?",,"643.eaf"
30549.014,30549.376,0.362,,"A","che'bix yantsini'ch'an teb ma steklejuk ek?",,"643.eaf"
30549.486,30549.846,0.36,"N",,,,"643.eaf"
30550.1,30550.39,0.29,,"A","me' Monicaeki@s:spa.",,"643.eaf"
30550.39,30550.682,0.292,"N","A","me' Monicaeki@s:spa.",,"643.eaf"
30550.682,30551.812,1.13,,"A","me' Monicaeki@s:spa.",,"643.eaf"
30552.436,30554.26,1.824,,"A","jelon talakile'ki Monicai.",,"643.eaf"
30555.748,30556.07,0.322,,"A","mach'a?",,"643.eaf"
30557.48,30558.186,0.706,,"A","joo jae'.",,"643.eaf"
30558.394,30558.85,0.456,"N",,,,"643.eaf"
30559.528,30560.176,0.648,"N",,,,"643.eaf"
30564.97,30565.498,0.528,,"A","<binti> [=! whispers]?",,"643.eaf"
30565.872,30566.258,0.386,"N",,,,"643.eaf"
30568.156,30568.244,0.088,"N",,,,"643.eaf"
30569.424,30571.488,2.064,,"A","jicha'yalxan &=clearsthroat xi.",,"643.eaf"
30571.488,30571.704,0.216,"N","A","jicha'yalxan &=clearsthroat xi.",,"643.eaf"
30571.704,30571.8,0.096,,"A","jicha'yalxan &=clearsthroat xi.",,"643.eaf"
30572.264,30573.188,0.924,,"A","yolola ya sk'an yal teme jelonemtale xi.",,"643.eaf"
30573.188,30573.626,0.438,"N","A","yolola ya sk'an yal teme jelonemtale xi.",,"643.eaf"
30573.626,30574.16,0.534,,"A","yolola ya sk'an yal teme jelonemtale xi.",,"643.eaf"
30574.16,30574.628,0.468,"N","A","yolola ya sk'an yal teme jelonemtale xi.",,"643.eaf"
30574.628,30574.936,0.308,,"A","yolola ya sk'an yal teme jelonemtale xi.",,"643.eaf"
30575.072,30575.522,0.45,"N",,,,"643.eaf"
30575.96,30576.398,0.438,"N",,,,"643.eaf"
30576.82,30577.148,0.328,"N",,,,"643.eaf"
30577.148,30577.244,0.096,"N","A","pantalonil@s:spa lakati ayxan i.",,"643.eaf"
30577.244,30577.716,0.472,,"A","pantalonil@s:spa lakati ayxan i.",,"643.eaf"
30577.716,30578.154,0.438,"N","A","pantalonil@s:spa lakati ayxan i.",,"643.eaf"
30578.154,30578.872,0.718,,"A","pantalonil@s:spa lakati ayxan i.",,"643.eaf"
31084.752,31085.15,0.398,"N",,,,"643.eaf"
31086.098,31086.412,0.314,,"C","talem?",,"643.eaf"
31086.714,31088.156,1.442,,"C","maliato i.",,"643.eaf"
31088.824,31089.172,0.348,"N",,,,"643.eaf"
31089.172,31090.462,1.29,"N","C","mailime ajtame i jayebe.",,"643.eaf"
31090.462,31091.116,0.654,,"C","mailime ajtame i jayebe.",,"643.eaf"
31093.332,31093.57,0.238,"Y",,,,"643.eaf"
31098.772,31099.084,0.312,"N",,,,"643.eaf"
31099.374,31099.802,0.428,"N",,,,"643.eaf"
31101.372,31101.828,0.456,"N",,,,"643.eaf"
31102.004,31102.606,0.602,"N",,,,"643.eaf"
31104.268,31104.352,0.084,"N",,,,"643.eaf"
31105.026,31105.548,0.522,"N",,,,"643.eaf"
31107.634,31107.838,0.204,"N",,,,"643.eaf"
31108.626,31108.75,0.124,"N",,,,"643.eaf"
31110.73,31111.934,1.204,,"C","moch ya'wilini.",,"643.eaf"
31112.86,31113.496,0.636,,"U","xxx.",,"643.eaf"
31114.73,31115.942,1.212,"N",,,,"643.eaf"
31116.586,31117.222,0.636,"N",,,,"643.eaf"
31117.832,31118.544,0.712,,"C","a'we'lini.",,"643.eaf"
31119.618,31119.838,0.22,"N",,,,"643.eaf"
31120.596,31121.2,0.604,"N",,,,"643.eaf"
31121.2,31122.324,1.124,"N","C","yu' ya'tun ek.",,"643.eaf"
31122.324,31122.66,0.336,,"C","yu' ya'tun ek.",,"643.eaf"
31123.868,31125.472,1.604,"N",,,,"643.eaf"
31127.412,31128.372,0.96,"N",,,,"643.eaf"
31131.536,31133.394,1.858,"N",,,,"643.eaf"
31136.278,31136.456,0.178,"N",,,,"643.eaf"
31139.632,31139.672,0.04,"N",,,,"643.eaf"
31140.665,31141.415,0.75,,"C","xxx yai.",,"643.eaf"
31141.788,31141.866,0.078,"N",,,,"643.eaf"
1705.551,1705.869,0.318,"N",,,,"7176.eaf"
1706.381,1706.788,0.407,"N",,,,"7176.eaf"
1708.375,1708.999,0.624,"N",,,,"7176.eaf"
1711.271,1711.623,0.352,"N",,,,"7176.eaf"
1712.13,1712.504,0.374,"N",,,,"7176.eaf"
1713.209,1715.465,2.256,"N",,,,"7176.eaf"
1718.134,1718.576,0.442,"N",,,,"7176.eaf"
1720.484,1721.107,0.623,"N",,,,"7176.eaf"
1722.85,1723.164,0.314,"N",,,,"7176.eaf"
1724.201,1725.4,1.199,"N",,,,"7176.eaf"
1727.794,1728.186,0.392,"N",,,,"7176.eaf"
1729.453,1730.045,0.592,"N",,,,"7176.eaf"
1731.572,1733.29,1.718,"N",,,,"7176.eaf"
1734.354,1734.702,0.348,"N",,,,"7176.eaf"
1735.885,1736.572,0.687,"N",,,,"7176.eaf"
1739.666,1739.933,0.267,"N",,,,"7176.eaf"
1740.627,1740.971,0.344,"N",,,,"7176.eaf"
1741.888,1742.834,0.946,"N",,,,"7176.eaf"
1743.825,1744.264,0.439,,"T","&=laughs.",,"7176.eaf"
1744.264,1744.408,0.144,"N","T","&=laughs.",,"7176.eaf"
1744.408,1744.746,0.338,"N",,,,"7176.eaf"
1746.168,1748.437,2.269,"N",,,,"7176.eaf"
1749.345,1749.611,0.266,,"C","k'ejaba kala Jesi.",,"7176.eaf"
1749.611,1750.179,0.568,"N","C","k'ejaba kala Jesi.",,"7176.eaf"
1750.179,1750.899,0.72,,"C","k'ejaba kala Jesi.",,"7176.eaf"
1752.629,1753.101,0.472,"N",,,,"7176.eaf"
1753.101,1753.275,0.174,"N","C","Jesi.",,"7176.eaf"
1753.275,1753.987,0.712,,"C","Jesi.",,"7176.eaf"
1753.987,1754.105,0.118,"N","C","Jesi.",,"7176.eaf"
1754.105,1754.754,0.649,"N",,,,"7176.eaf"
1754.754,1755.089,0.335,"N","T","aa.",,"7176.eaf"
1755.089,1755.209,0.12,,"T","aa.",,"7176.eaf"
1755.701,1757.442,1.741,"N",,,,"7176.eaf"
1757.442,1757.779,0.337,"N","T","ii.",,"7176.eaf"
1757.779,1758.311,0.532,,"T","ii.",,"7176.eaf"
1758.475,1759.294,0.819,"N",,,,"7176.eaf"
1759.611,1760.611,1.0,,"T","aye la'taixan a'wakan ta mesai@s:spa.",,"7176.eaf"
1760.611,1761.431,0.82,"N","T","aye la'taixan a'wakan ta mesai@s:spa.",,"7176.eaf"
1761.431,1761.879,0.448,"N",,,,"7176.eaf"
1764.397,1764.995,0.598,"N",,,,"7176.eaf"
1765.995,1766.503,0.508,"N",,,,"7176.eaf"
1769.254,1769.751,0.497,"C",,,,"7176.eaf"
1770.246,1770.658,0.412,"N",,,,"7176.eaf"
1774.145,1774.715,0.57,"N",,,,"7176.eaf"
1777.129,1778.569,1.44,"N",,,,"7176.eaf"
1781.096,1782.318,1.222,"N",,,,"7176.eaf"
1785.084,1785.934,0.85,"N",,,,"7176.eaf"
1786.516,1786.999,0.483,"N",,,,"7176.eaf"
1787.834,1788.506,0.672,"N",,,,"7176.eaf"
1789.637,1790.366,0.729,"N",,,,"7176.eaf"
1791.919,1792.541,0.622,"N",,,,"7176.eaf"
1792.71,1793.46,0.75,"N",,,,"7176.eaf"
1794.301,1794.788,0.487,"N",,,,"7176.eaf"
1797.878,1798.366,0.488,"N",,,,"7176.eaf"
1806.313,1806.882,0.569,"N",,,,"7176.eaf"
1815.692,1816.011,0.319,"N",,,,"7176.eaf"
1816.011,1816.092,0.081,"N","T","ila wil a chichi@c.",,"7176.eaf"
1816.092,1816.866,0.774,,"T","ila wil a chichi@c.",,"7176.eaf"
1821.077,1821.482,0.405,"N",,,,"7176.eaf"
1821.789,1822.441,0.652,"N",,,,"7176.eaf"
1822.57,1822.677,0.107,"C",,,,"7176.eaf"
1822.677,1823.845,1.168,"C","T","binti?",,"7176.eaf"
1823.845,1824.073,0.228,,"T","binti?",,"7176.eaf"
1826.769,1827.455,0.686,"N",,,,"7176.eaf"
1829.925,1830.154,0.229,"N",,,,"7176.eaf"
